date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:45:24	33057/33057	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Feb%202023%2021:03:51%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fbest-courses%2Fmini-banner-best-of-all-time.png?auto=format&h=420&ixlib=php-3.3.1&s=11c7448eb8908a8cc785e26ec27de650	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/ccweb.imgix.net/https_/www.classcentral.com/images/best-courses/mini-banner-best-of-all-timec7ac.png	(from https://www.classcentral.com/)
19:45:24	4168/4168	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Feb%202023%2010:28:48%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fbest-courses%2Fmini-banner-most-popular-of-all-time.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=6b9b3ca668420c3d807c332c51ee7f2c	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/ccweb.imgix.net/https_/www.classcentral.com/images/best-courses/mini-banner-most-popular-of-all-time0931.png	(from https://www.classcentral.com/)
19:45:24	35437/35437	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Feb%202023%2001:22:48%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fbest-courses%2Fmini-banner-most-popular-of-all-time.png?auto=format&h=420&ixlib=php-3.3.1&s=8ddc221d6528da20924c85c064e17572	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/ccweb.imgix.net/https_/www.classcentral.com/images/best-courses/mini-banner-most-popular-of-all-time45d9.png	(from https://www.classcentral.com/)
19:45:25	183124/183124	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2009:22:55%20GMT	https://www.classcentral.com/report/most-popular-online-courses/	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/www.classcentral.com/report/most-popular-online-courses/index.html	(from https://www.classcentral.com/)
19:45:28	161284/161284	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2017:08:32%20GMT	https://www.classcentral.com/report/most-popular-courses-2022/	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/www.classcentral.com/report/most-popular-courses-2022/index.html	(from https://www.classcentral.com/)
19:45:28	137990/137990	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2018:19:33%20GMT	https://www.classcentral.com/report/best-free-online-courses-2021/	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/www.classcentral.com/report/best-free-online-courses-2021/index.html	(from https://www.classcentral.com/)
19:45:28	129918/129918	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2016:08:42%20GMT	https://www.classcentral.com/report/best-free-online-courses-2022/	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/www.classcentral.com/report/best-free-online-courses-2022/index.html	(from https://www.classcentral.com/)
19:45:28	824751/824751	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Feb%202023%2000:45:25%20GMT	https://www.classcentral.com/collection/ivy-league-moocs	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/www.classcentral.com/collection/ivy-league-moocs.html	(from https://www.classcentral.com/)
19:45:29	163148/163148	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2017:08:35%20GMT	https://www.classcentral.com/report/100-most-popular-online-courses-2021/	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/www.classcentral.com/report/100-most-popular-online-courses-2021/index.html	(from https://www.classcentral.com/)
19:45:29	6215/6215	---M--	200	added ('OK')	image/jpeg	date:Wed,%2004%20Jan%202023%2012:57:49%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-ivy-league-moocs-social.jpg?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=0d3af0d0d31cdbdc684a726b330a759f	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-ivy-league-moocs-social5b92.jpg	(from https://www.classcentral.com/)
19:45:30	50744/50744	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2001:22:51%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-ivy-league-moocs-social.jpg?auto=format&h=420&ixlib=php-3.3.1&s=c49b305f32e1e971696b9852e3971c6b	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-ivy-league-moocs-social1fe9.jpg	(from https://www.classcentral.com/)
19:45:30	5751/5751	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Feb%202023%2023:32:01%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-coursera-free-courses.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=dbef6e5a11e80f652ab6a5ce5eb593b8	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-coursera-free-coursesd038.png	(from https://www.classcentral.com/)
19:45:30	495644/495644	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2009:14:58%20GMT	https://www.classcentral.com/report/coursera-free-online-courses/	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/www.classcentral.com/report/coursera-free-online-courses/index.html	(from https://www.classcentral.com/)
19:45:31	96645/96645	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Feb%202023%2017:31:06%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-coursera-free-courses.png?auto=format&h=420&ixlib=php-3.3.1&s=9044610de77ddba19697f770dd2531c7	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-coursera-free-courses08e8.png	(from https://www.classcentral.com/)
19:45:31	6083/6083	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Feb%202023%2012:50:20%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-free-certificates.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=f880669c2a69683d851d6be4ee71652e	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-free-certificates7462.png	(from https://www.classcentral.com/)
19:45:31	93874/93874	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Feb%202023%2023:59:46%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-free-certificates.png?auto=format&h=420&ixlib=php-3.3.1&s=bc50a602c38dbf30802649312c6a4474	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-free-certificatesbc95.png	(from https://www.classcentral.com/)
19:45:31	6773/6773	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Feb%202023%2009:16:31%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-google-certs.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=0d0859ee6dce9cd586fcc06d2e5d34ec	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-google-certsa0be.png	(from https://www.classcentral.com/)
19:45:32	29596/29596	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Feb%202023%2000:00:01%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-google-certs.png?auto=format&h=420&ixlib=php-3.3.1&s=ac4c48d612e7961d7335e87451e52ac4	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-google-certsc6f1.png	(from https://www.classcentral.com/)
19:45:32	401927/401927	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2009:12:17%20GMT	https://www.classcentral.com/report/free-certificates/	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/www.classcentral.com/report/free-certificates/index.html	(from https://www.classcentral.com/)
19:45:32	176546/176546	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2009:02:37%20GMT	https://www.classcentral.com/report/free-google-certifications/	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/www.classcentral.com/report/free-google-certifications/index.html	(from https://www.classcentral.com/)
19:45:33	856682/856682	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Feb%202023%2000:45:32%20GMT	https://www.classcentral.com/starting-this-month	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/www.classcentral.com/starting-this-month.html	(from https://www.classcentral.com/)
19:45:33	374/374	---MC-	302	error ('Found')	text/html	date:Wed,%2008%20Feb%202023%2000:45:33%20GMT	https://www.classcentral.com/new-online-courses	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/www.classcentral.com/new-online-courses	(from https://www.classcentral.com/)
19:45:34	797270/797270	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Feb%202023%2000:45:34%20GMT	https://www.classcentral.com/new-online-courses/january-2023	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/www.classcentral.com/new-online-courses/january-2023.html	(from https://www.classcentral.com/)
19:45:34	498/498	---MC-	302	error ('Found')	text/html	date:Wed,%2008%20Feb%202023%2000:45:34%20GMT	https://www.classcentral.com/most-popular-courses	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/www.classcentral.com/most-popular-courses	(from https://www.classcentral.com/)
19:45:35	125552/125552	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2017:08:44%20GMT	https://www.classcentral.com/report/most-popular-february-2023/	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/www.classcentral.com/report/most-popular-february-2023/index.html	(from https://www.classcentral.com/)
19:45:36	853316/853316	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Feb%202023%2000:45:35%20GMT	https://www.classcentral.com/subject/ai	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/www.classcentral.com/subject/ai.html	(from https://www.classcentral.com/)
19:45:36	835376/835376	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Feb%202023%2000:45:36%20GMT	https://www.classcentral.com/subject/algorithms-and-data-structures	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/www.classcentral.com/subject/algorithms-and-data-structures.html	(from https://www.classcentral.com/)
19:45:37	778326/778326	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Feb%202023%2000:45:36%20GMT	https://www.classcentral.com/subject/internet-of-things	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/www.classcentral.com/subject/internet-of-things.html	(from https://www.classcentral.com/)
19:45:37	7769/7769	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Feb%202023%2000:45:36%20GMT	https://www.classcentral.com/subject/information-technology	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/www.classcentral.com/subject/information-technology	(from https://www.classcentral.com/)
19:45:37	7756/7756	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Feb%202023%2000:45:37%20GMT	https://www.classcentral.com/subject/computer-networking	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/www.classcentral.com/subject/computer-networking	(from https://www.classcentral.com/)
19:45:37	7701/7701	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Feb%202023%2000:45:37%20GMT	https://www.classcentral.com/subject/machine-learning	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/www.classcentral.com/subject/machine-learning	(from https://www.classcentral.com/)
19:45:38	7851/7851	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Feb%202023%2000:45:38%20GMT	https://www.classcentral.com/subject/devops	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/www.classcentral.com/subject/devops.4e.delayed	(from https://www.classcentral.com/)
19:45:39	7880/7880	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Feb%202023%2000:45:38%20GMT	https://www.classcentral.com/subject/deep-learning	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/www.classcentral.com/subject/deep-learning.4f.delayed	(from https://www.classcentral.com/)
19:45:39	7877/7877	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Feb%202023%2000:45:39%20GMT	https://www.classcentral.com/subject/cryptography	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/www.classcentral.com/subject/cryptography.50.delayed	(from https://www.classcentral.com/)
19:45:40	7938/7938	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Feb%202023%2000:45:39%20GMT	https://www.classcentral.com/subject/quantum-computing	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/www.classcentral.com/subject/quantum-computing.51.delayed	(from https://www.classcentral.com/)
19:45:41	751371/751371	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Feb%202023%2000:45:41%20GMT	https://www.classcentral.com/subject/hci	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/www.classcentral.com/subject/hci.html	(from https://www.classcentral.com/)
19:45:42	7927/7927	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Feb%202023%2000:45:41%20GMT	https://www.classcentral.com/subject/distributed-systems	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/www.classcentral.com/subject/distributed-systems.53.delayed	(from https://www.classcentral.com/)
19:45:42	7696/7696	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Feb%202023%2000:45:42%20GMT	https://www.classcentral.com/subject/blockchain	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/www.classcentral.com/subject/blockchain	(from https://www.classcentral.com/)
19:45:43	7938/7938	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Feb%202023%2000:45:42%20GMT	https://www.classcentral.com/subject/operating-systems	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/www.classcentral.com/subject/operating-systems.55.delayed	(from https://www.classcentral.com/)
19:45:43	7917/7917	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Feb%202023%2000:45:43%20GMT	https://www.classcentral.com/subject/computer-graphics	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/www.classcentral.com/subject/computer-graphics.56.delayed	(from https://www.classcentral.com/)
19:45:45	827632/827632	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Feb%202023%2000:45:44%20GMT	https://www.classcentral.com/subject/nutrition-and-wellness	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/www.classcentral.com/subject/nutrition-and-wellness.html	(from https://www.classcentral.com/)
19:45:45	7957/7957	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Feb%202023%2000:45:45%20GMT	https://www.classcentral.com/subject/disease-and-disorders	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/www.classcentral.com/subject/disease-and-disorders.58.delayed	(from https://www.classcentral.com/)
19:45:46	7687/7687	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Feb%202023%2000:45:45%20GMT	https://www.classcentral.com/subject/public-health	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/www.classcentral.com/subject/public-health	(from https://www.classcentral.com/)
19:45:46	7891/7891	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Feb%202023%2000:45:46%20GMT	https://www.classcentral.com/subject/health-care	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/www.classcentral.com/subject/health-care.5a.delayed	(from https://www.classcentral.com/)
19:45:48	772397/772397	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Feb%202023%2000:45:47%20GMT	https://www.classcentral.com/subject/nursing	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/www.classcentral.com/subject/nursing.html	(from https://www.classcentral.com/)
19:45:48	7875/7875	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Feb%202023%2000:45:48%20GMT	https://www.classcentral.com/subject/anatomy	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/www.classcentral.com/subject/anatomy.5c.delayed	(from https://www.classcentral.com/)
19:45:48	7732/7732	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Feb%202023%2000:45:48%20GMT	https://www.classcentral.com/subject/veterinary-science	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/www.classcentral.com/subject/veterinary-science	(from https://www.classcentral.com/)
19:45:49	7838/7838	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Feb%202023%2000:45:49%20GMT	https://www.classcentral.com/subject/cme	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/www.classcentral.com/subject/cme.5e.delayed	(from https://www.classcentral.com/)
19:45:49	7867/7867	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Feb%202023%2000:45:49%20GMT	https://www.classcentral.com/subject/statistics	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/www.classcentral.com/subject/statistics.5f.delayed	(from https://www.classcentral.com/)
19:45:51	756700/756700	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Feb%202023%2000:45:50%20GMT	https://www.classcentral.com/subject/foundations-of-mathematics	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/www.classcentral.com/subject/foundations-of-mathematics.html	(from https://www.classcentral.com/)
19:45:51	7878/7878	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Feb%202023%2000:45:51%20GMT	https://www.classcentral.com/subject/calculus	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/www.classcentral.com/subject/calculus.61.delayed	(from https://www.classcentral.com/)
19:45:52	7759/7759	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Feb%202023%2000:45:51%20GMT	https://www.classcentral.com/subject/discrete-mathematics	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/www.classcentral.com/subject/discrete-mathematics	(from https://www.classcentral.com/)
19:45:52	7898/7898	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Feb%202023%2000:45:52%20GMT	https://www.classcentral.com/subject/trigonometry	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/www.classcentral.com/subject/trigonometry.63.delayed	(from https://www.classcentral.com/)
19:45:53	7857/7857	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Feb%202023%2000:45:53%20GMT	https://www.classcentral.com/subject/geometry	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/www.classcentral.com/subject/geometry.64.delayed	(from https://www.classcentral.com/)
19:45:55	768948/768948	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Feb%202023%2000:45:54%20GMT	https://www.classcentral.com/subject/algebra	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/www.classcentral.com/subject/algebra.html	(from https://www.classcentral.com/)
19:45:55	7870/7870	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Feb%202023%2000:45:55%20GMT	https://www.classcentral.com/subject/precalculus	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/www.classcentral.com/subject/precalculus.66.delayed	(from https://www.classcentral.com/)
19:45:55	7709/7709	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Feb%202023%2000:45:55%20GMT	https://www.classcentral.com/subject/number-theory	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/www.classcentral.com/subject/number-theory	(from https://www.classcentral.com/)
19:45:56	7901/7901	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Feb%202023%2000:45:55%20GMT	https://www.classcentral.com/subject/combinatorics	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/www.classcentral.com/subject/combinatorics.68.delayed	(from https://www.classcentral.com/)
19:45:56	7945/7945	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Feb%202023%2000:45:56%20GMT	https://www.classcentral.com/subject/mathematical-logic	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/www.classcentral.com/subject/mathematical-logic.69.delayed	(from https://www.classcentral.com/)
19:45:58	651566/651566	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Feb%202023%2000:45:57%20GMT	https://www.classcentral.com/subject/linear-programming	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/www.classcentral.com/subject/linear-programming.html	(from https://www.classcentral.com/)
19:45:58	7996/7996	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Feb%202023%2000:45:58%20GMT	https://www.classcentral.com/subject/management-and-leadership	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/www.classcentral.com/subject/management-and-leadership.6b.delayed	(from https://www.classcentral.com/)
19:45:58	7639/7639	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Feb%202023%2000:45:58%20GMT	https://www.classcentral.com/subject/finance	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/www.classcentral.com/subject/finance	(from https://www.classcentral.com/)
19:45:59	7935/7935	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Feb%202023%2000:45:59%20GMT	https://www.classcentral.com/subject/entrepreneurship	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/www.classcentral.com/subject/entrepreneurship.6d.delayed	(from https://www.classcentral.com/)
19:46:00	7885/7885	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Feb%202023%2000:45:59%20GMT	https://www.classcentral.com/subject/marketing	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/www.classcentral.com/subject/marketing.6e.delayed	(from https://www.classcentral.com/)
19:46:01	817315/817315	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Feb%202023%2000:46:01%20GMT	https://www.classcentral.com/subject/strategic-management	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/www.classcentral.com/subject/strategic-management.html	(from https://www.classcentral.com/)
19:46:02	7938/7938	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Feb%202023%2000:46:01%20GMT	https://www.classcentral.com/subject/industry-specific	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/www.classcentral.com/subject/industry-specific.70.delayed	(from https://www.classcentral.com/)
19:46:02	7745/7745	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Feb%202023%2000:46:02%20GMT	https://www.classcentral.com/subject/business-intelligence	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/www.classcentral.com/subject/business-intelligence	(from https://www.classcentral.com/)
19:46:03	7888/7888	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Feb%202023%2000:46:02%20GMT	https://www.classcentral.com/subject/accounting	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/www.classcentral.com/subject/accounting.72.delayed	(from https://www.classcentral.com/)
19:46:03	7932/7932	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Feb%202023%2000:46:03%20GMT	https://www.classcentral.com/subject/human-resources	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/www.classcentral.com/subject/human-resources.73.delayed	(from https://www.classcentral.com/)
19:46:05	789884/789884	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Feb%202023%2000:46:04%20GMT	https://www.classcentral.com/subject/project-management	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/www.classcentral.com/subject/project-management.html	(from https://www.classcentral.com/)
19:46:05	7844/7844	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Feb%202023%2000:46:05%20GMT	https://www.classcentral.com/subject/sales	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/www.classcentral.com/subject/sales.75.delayed	(from https://www.classcentral.com/)
19:46:06	7698/7698	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Feb%202023%2000:46:05%20GMT	https://www.classcentral.com/subject/design-thinking	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/www.classcentral.com/subject/design-thinking	(from https://www.classcentral.com/)
19:46:06	7938/7938	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Feb%202023%2000:46:06%20GMT	https://www.classcentral.com/subject/business-software	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/www.classcentral.com/subject/business-software.77.delayed	(from https://www.classcentral.com/)
19:46:08	768339/768339	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Feb%202023%2000:46:07%20GMT	https://www.classcentral.com/subject/risk-management	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/www.classcentral.com/subject/risk-management.html	(from https://www.classcentral.com/)
19:46:08	7816/7816	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Feb%202023%2000:46:08%20GMT	https://www.classcentral.com/subject/csr	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/www.classcentral.com/subject/csr.79.delayed	(from https://www.classcentral.com/)
19:46:08	7722/7722	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Feb%202023%2000:46:08%20GMT	https://www.classcentral.com/subject/customer-service	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/www.classcentral.com/subject/customer-service	(from https://www.classcentral.com/)
19:46:09	7864/7864	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Feb%202023%2000:46:09%20GMT	https://www.classcentral.com/subject/nonprofit	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/www.classcentral.com/subject/nonprofit.7b.delayed	(from https://www.classcentral.com/)
19:46:10	7888/7888	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Feb%202023%2000:46:09%20GMT	https://www.classcentral.com/subject/innovation	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/www.classcentral.com/subject/innovation.7c.delayed	(from https://www.classcentral.com/)
19:46:11	756294/756294	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Feb%202023%2000:46:11%20GMT	https://www.classcentral.com/subject/operations-management	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/www.classcentral.com/subject/operations-management.html	(from https://www.classcentral.com/)
19:46:12	7854/7854	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Feb%202023%2000:46:11%20GMT	https://www.classcentral.com/subject/history	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/www.classcentral.com/subject/history.7e.delayed	(from https://www.classcentral.com/)
19:46:12	7675/7675	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Feb%202023%2000:46:12%20GMT	https://www.classcentral.com/subject/literature	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/www.classcentral.com/subject/literature	(from https://www.classcentral.com/)
19:46:12	7917/7917	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Feb%202023%2000:46:12%20GMT	https://www.classcentral.com/subject/language-learning	C:/Users/Santiago/Desktop/definitivo/scrapy-classCentral/www.classcentral.com/subject/language-learning.80.delayed	(from https://www.classcentral.com/)
